year,month,day,hour,发电量,光照强度,温度,湿度
2019,6,23,18,84.6963,149.69,28.3,51.05
2019,6,23,19,2.4999,4.35,27.43,56.45
2019,6,23,20,0.0,0.0,26.67,61.85
2019,6,23,21,0.0,0.0,25.52,67.4
2019,6,23,22,0.0,0.0,25.45,62.73
2019,6,23,23,0.0,0.0,24.75,65.16
2019,6,25,0,0.0,0.0,23.5,70.69
2019,6,25,1,0.0,0.0,23.0,73.08
2019,6,25,2,0.0,0.0,22.9,80.82
2019,6,25,3,0.0,0.0,22.6,79.75
2019,6,25,4,0.0,0.0,22.2,81.39
2019,6,25,5,0.0,0.0,22.0,83.84
2019,6,25,6,59.487,38.01,22.1,85.08
2019,6,25,7,188.7121,163.57,22.52,83.85
2019,6,25,8,439.1796,477.2,23.43,80.09
2019,6,25,9,629.0198,665.13,24.47,75.3
2019,6,25,10,836.1173,953.11,25.93,71.12
2019,6,25,11,854.3319,1044.45,26.39,69.24
2019,6,25,12,664.3065,506.13,26.77,66.39
2019,6,25,13,776.7185,948.93,27.41,64.86
2019,6,25,14,596.3089,546.83,27.37,63.54
2019,6,25,15,350.2656,301.61,27.18,63.27
2019,6,25,16,124.4012,43.79,26.77,66.48
2019,6,25,17,65.8791,74.84,25.52,73.27
2019,6,25,18,7.7004,23.23,24.27,82.28
2019,6,25,19,0.2846,0.0,23.78,86.81
2019,6,25,20,0.0,0.0,23.52,89.89
2019,6,25,21,0.0,0.0,23.5,91.34
2019,6,25,22,0.0,0.0,23.42,92.27
2019,6,25,23,0.0,0.0,23.8,88.19
2019,6,27,0,0.0,0.0,23.4,94.85
2019,6,27,1,0.0,0.0,23.4,94.56
2019,6,27,2,0.0,0.0,23.2,95.08
2019,6,27,3,0.0,0.0,23.2,95.09
2019,6,27,4,0.0,0.0,23.2,95.26
2019,6,27,5,0.0,0.0,23.1,96.14
2019,6,27,6,61.8038,49.81,23.1,96.78
2019,6,27,7,127.6172,69.63,23.54,96.11
2019,6,27,8,360.838,253.38,24.09,93.24
2019,6,27,9,435.8465,338.65,25.42,85.78
2019,6,27,10,483.5469,447.55,26.52,81.16
2019,6,27,11,609.9596,892.69,27.67,75.18
2019,6,27,12,790.8822,834.41,28.77,70.21
2019,6,27,13,628.4027,439.09,28.5,71.7
2019,6,27,14,616.5906,729.78,29.34,68.27
2019,6,27,15,685.5676,696.58,29.42,69.43
2019,6,27,16,464.75,558.17,29.09,72.81
2019,6,27,17,243.9447,318.2,28.78,74.19
2019,6,27,18,87.5025,116.47,27.86,77.82
2019,6,27,19,3.0692,3.28,26.99,81.52
2019,6,27,20,0.0,0.0,26.3,84.86
2019,6,27,21,0.0,0.0,25.91,86.01
2019,6,27,22,0.0,0.0,25.4,88.14
2019,6,27,23,0.0,0.0,25.0,90.63
2019,6,28,0,0.0,0.0,24.67,92.63
2019,6,28,1,0.0,0.0,24.23,95.01
2019,6,28,2,0.0,0.0,24.0,96.22
2019,6,28,3,0.0,0.0,23.9,97.3
2019,6,28,4,0.0,0.0,23.81,98.02
2019,6,28,5,0.0,0.0,23.8,98.57
2019,6,28,6,63.2603,48.2,24.0,98.59
2019,6,28,7,223.4251,211.65,24.95,95.47
2019,6,28,8,383.7408,581.03,27.17,85.87
2019,6,28,9,677.1414,645.1,29.04,77.55
2019,6,28,10,743.3782,884.84,31.7,67.95
2019,6,28,11,879.6015,551.27,31.11,70.41
2019,6,28,12,873.4513,983.27,32.6,62.43
2019,6,28,13,774.7255,441.16,33.95,55.55
2019,6,28,14,514.3372,463.22,34.97,50.95
2019,6,28,15,385.3238,278.16,34.3,54.47
2019,6,28,16,277.9147,318.77,34.55,53.75
2019,6,28,17,169.3159,200.5,33.77,58.97
2019,6,28,18,42.0326,47.13,33.0,63.35
2019,6,28,19,1.185,2.67,31.99,67.94
2019,6,28,20,0.0,0.0,31.43,70.44
2019,6,28,21,0.0,0.0,31.0,74.11
2019,6,28,22,0.0,0.0,30.28,80.47
2019,6,28,23,0.0,0.0,29.11,87.37
2019,6,29,0,0.0,0.0,29.8,78.57
2019,6,29,1,0.0,0.0,27.3,94.97
2019,6,29,2,0.0,0.0,27.0,98.34
2019,6,29,3,0.0,0.0,27.0,98.7
2019,6,29,4,0.0,0.0,26.59,98.47
2019,6,29,5,0.0,0.0,25.6,97.96
2019,6,29,6,17.3286,61.06,25.07,97.3
2019,6,29,7,40.4405,8.33,24.5,98.66
2019,6,29,8,155.0355,213.27,24.55,97.33
2019,6,29,9,112.4575,45.19,24.95,95.54
2019,6,29,10,211.4388,54.86,24.7,98.43
2019,6,29,11,618.8035,519.93,26.31,92.4
2019,6,29,12,528.3354,425.11,27.91,83.25
2019,6,29,13,527.1173,294.37,28.7,80.95
2019,6,29,14,456.5856,258.65,28.79,80.0
2019,6,29,15,387.6024,393.24,29.2,76.92
2019,6,29,16,265.0218,284.95,28.6,80.6
2019,6,29,17,102.0916,114.65,28.5,81.05
2019,6,29,18,25.103,30.01,27.98,83.2
2019,6,29,19,2.2687,5.89,27.4,87.21
2019,6,29,20,0.0,0.0,27.0,89.23
2019,6,29,21,0.0,0.0,26.7,92.1
2019,6,29,22,0.0,0.0,26.28,94.73
2019,6,29,23,0.0,0.0,26.18,95.33
2019,6,30,0,0.0,0.0,26.03,96.02
2019,6,30,1,0.0,0.0,25.7,97.21
2019,6,30,2,0.0,0.0,25.51,97.38
2019,6,30,3,0.0,0.0,25.6,97.61
2019,6,30,4,0.0,0.0,25.6,98.1
2019,6,30,5,0.0,0.0,25.6,98.0
2019,6,30,6,44.7824,57.67,25.8,98.37
2019,6,30,7,146.7912,116.43,26.04,98.16
2019,6,30,8,364.7526,351.03,26.99,92.44
2019,6,30,9,399.0363,343.23,28.04,83.13
2019,6,30,10,550.5128,401.75,28.93,73.51
2019,6,30,11,814.0482,527.31,29.61,72.0
2019,6,30,12,723.2988,557.95,30.11,69.99
2019,6,30,13,541.4943,478.34,31.59,64.13
2019,6,30,14,555.7235,438.59,31.31,65.56
2019,6,30,15,291.94,300.71,32.07,62.09
2019,6,30,16,299.5171,279.73,31.35,66.37
2019,6,30,17,182.0631,153.63,31.2,68.66
2019,6,30,18,49.0979,41.72,30.51,71.84
2019,6,30,19,3.5144,0.01,29.5,76.41
2019,6,30,20,0.0,0.0,29.46,76.21
2019,6,30,21,0.0,0.0,29.0,80.91
2019,6,30,22,0.0,0.0,28.24,86.77
2019,6,30,23,0.0,0.0,27.9,88.61
2019,7,1,0,0.0,0.0,27.47,91.23
2019,7,1,1,0.0,0.0,27.29,92.1
2019,7,1,2,0.0,0.0,27.04,93.46
2019,7,1,3,0.0,0.0,26.6,95.77
2019,7,1,4,0.0,0.0,26.5,96.11
2019,7,1,5,0.0,0.0,26.4,96.47
2019,7,1,6,18.6097,20.42,26.12,96.65
2019,7,1,7,90.6194,81.25,26.5,96.49
2019,7,1,8,266.9724,238.19,27.8,92.05
2019,7,1,9,280.1334,298.38,28.3,88.08
2019,7,1,10,233.2841,201.86,28.95,83.63
2019,7,1,11,261.7846,274.4,29.04,81.72
2019,7,1,12,859.7902,1096.41,30.48,76.59
2019,7,1,13,743.6765,427.2,31.2,72.18
2019,7,1,14,603.4682,626.94,32.08,66.47
2019,7,1,15,605.0222,736.48,32.57,64.55
2019,7,1,16,293.8523,207.49,32.84,59.3
2019,7,1,17,168.2435,61.67,30.01,79.81
2019,7,1,18,79.8994,115.55,28.55,83.4
2019,7,1,19,5.0845,17.72,27.48,89.19
2019,7,1,20,0.0,0.0,25.9,90.64
2019,7,1,21,0.0,0.0,25.6,92.96
2019,7,1,22,0.0,0.0,25.58,92.64
2019,7,1,23,0.0,0.0,25.5,93.56
2019,7,2,0,0.0,0.0,25.31,94.34
2019,7,2,1,0.0,0.0,25.4,93.85
2019,7,2,2,0.0,0.0,24.87,94.83
2019,7,2,3,0.0,0.0,24.7,94.12
2019,7,2,4,0.0,0.0,24.0,96.23
2019,7,2,5,0.0,0.0,24.15,95.12
2019,7,2,6,80.5234,77.82,24.6,93.73
2019,7,2,7,268.851,237.87,25.19,94.06
2019,7,2,8,420.0255,271.97,26.1,90.5
2019,7,2,9,705.0524,666.61,27.04,85.11
2019,7,2,10,902.8461,873.88,29.15,70.46
2019,7,2,11,980.2899,975.99,29.66,67.42
2019,7,2,12,960.8495,993.93,30.3,67.31
2019,7,2,13,814.4718,1059.11,30.63,66.68
2019,7,2,14,786.4003,852.78,30.89,64.98
2019,7,2,15,528.5266,480.83,31.31,64.93
2019,7,2,16,393.3957,548.91,31.32,64.19
2019,7,2,17,211.2954,250.97,30.91,64.71
2019,7,2,18,68.7947,60.31,30.08,68.2
2019,7,2,19,6.0545,5.81,29.36,68.75
2019,7,2,20,0.0,0.0,28.4,74.01
2019,7,2,21,0.0,0.0,27.4,69.31
2019,7,2,22,0.0,0.0,26.36,68.64
2019,7,2,23,0.0,0.0,25.71,71.99
2019,7,3,0,0.0,0.0,25.13,76.25
2019,7,3,1,0.0,0.0,25.08,76.09
2019,7,3,2,0.0,0.0,24.54,81.57
2019,7,3,3,0.0,0.0,24.3,83.04
2019,7,3,4,0.0,0.0,24.09,84.19
2019,7,3,5,0.0,0.0,23.66,86.65
2019,7,3,6,81.1803,55.63,23.4,90.08
2019,7,3,7,293.0,392.33,24.83,84.69
2019,7,3,8,504.7774,531.79,26.53,75.07
2019,7,3,9,516.333,308.05,26.88,72.88
2019,7,3,10,824.3628,718.73,28.07,68.4
2019,7,3,11,976.8036,1050.75,29.28,65.81
2019,7,3,12,967.7031,1089.97,30.17,64.46
2019,7,3,13,900.9662,945.04,30.25,61.95
2019,7,3,14,754.0749,504.63,30.54,59.16
2019,7,3,15,580.0946,540.32,30.53,59.36
2019,7,3,16,494.9223,679.9,31.09,55.61
2019,7,3,17,235.0146,190.28,30.4,59.11
2019,7,3,18,86.9606,75.31,30.05,65.67
2019,7,3,19,4.3222,7.43,28.9,69.43
2019,7,3,20,0.0,0.0,28.1,72.76
2019,7,3,21,0.0,0.0,27.44,75.92
2019,7,3,22,0.0,0.0,27.2,75.02
2019,7,3,23,0.0,0.0,26.47,78.74
2019,7,4,0,0.0,0.0,25.81,82.54
2019,7,4,1,0.0,0.0,25.8,84.53
2019,7,4,2,0.0,0.0,24.9,90.07
2019,7,4,3,0.0,0.0,25.18,85.93
2019,7,4,4,0.0,0.0,24.9,89.45
2019,7,4,5,0.0,0.0,24.74,87.68
2019,7,4,6,58.4155,51.19,24.6,89.14
2019,7,4,7,183.6856,137.94,25.09,89.72
2019,7,4,8,412.2248,386.11,26.42,85.8
2019,7,4,9,501.8007,448.1,27.5,80.6
2019,7,4,10,666.5338,639.43,28.08,75.84
2019,7,4,11,542.2916,684.07,28.75,69.19
2019,7,4,12,548.9554,534.0,29.34,59.97
2019,7,4,13,413.8747,474.17,29.72,60.13
2019,7,4,14,276.816,225.21,29.64,56.57
2019,7,4,15,198.1593,148.46,29.33,62.57
2019,7,4,16,130.3222,133.98,29.16,66.77
2019,7,4,17,95.7557,115.43,28.71,66.65
2019,7,4,18,29.5375,32.03,28.51,67.72
2019,7,4,19,0.9441,0.37,27.38,66.87
2019,7,4,20,0.0,0.0,27.03,68.74
2019,7,4,21,0.0,0.0,26.97,72.78
2019,7,4,22,0.0,0.0,26.38,76.77
2019,7,4,23,0.0,0.0,26.07,79.19
2019,7,5,0,0.0,0.0,25.45,84.3
2019,7,5,1,0.0,0.0,25.18,86.87
2019,7,5,2,0.0,0.0,24.9,88.33
2019,7,5,3,0.0,0.0,25.1,86.08
2019,7,5,4,0.0,0.0,24.64,90.22
2019,7,5,5,0.0,0.0,24.77,85.05
2019,7,5,6,24.262,24.0,24.4,86.65
2019,7,5,7,218.1775,134.19,24.81,84.89
2019,7,5,8,492.0564,470.96,26.31,78.35
2019,7,5,9,720.7379,656.76,27.74,73.51
2019,7,5,10,888.6168,853.7,28.92,61.09
2019,7,5,11,990.9819,929.04,30.12,57.09
2019,7,5,12,1018.7581,984.99,30.97,52.69
2019,7,5,13,972.3261,970.8,31.78,47.88
2019,7,5,14,864.4094,887.33,32.41,39.94
2019,7,5,15,703.7723,731.5,32.72,44.02
2019,7,5,16,477.8428,560.81,32.59,45.52
2019,7,5,17,254.1793,362.64,32.32,48.04
2019,7,5,18,98.8414,153.87,31.4,45.28
2019,7,5,19,13.7526,12.36,29.84,46.42
2019,7,5,20,0.0,0.0,28.24,49.62
2019,7,5,21,0.0,0.0,27.51,54.01
2019,7,5,22,0.0,0.0,26.73,54.14
2019,7,5,23,0.0,0.0,26.3,54.9
2019,7,6,0,0.0,0.0,25.73,63.45
2019,7,6,1,0.0,0.0,25.2,66.77
2019,7,6,2,0.0,0.0,24.56,76.94
2019,7,6,3,0.0,0.0,24.48,83.5
2019,7,6,4,0.0,0.0,24.51,85.67
2019,7,6,5,0.0,0.0,24.49,88.73
2019,7,6,6,28.6448,24.89,24.9,89.28
2019,7,6,7,132.545,116.45,25.52,89.35
2019,7,6,8,379.2465,462.33,26.91,85.64
2019,7,6,9,372.8852,266.6,27.84,82.69
2019,7,6,10,689.263,618.48,29.2,77.93
2019,7,6,11,513.1566,410.19,29.94,74.34
2019,7,6,12,664.0057,928.89,30.88,71.05
2019,7,6,13,827.3742,855.85,31.7,65.86
2019,7,6,14,604.4274,498.19,31.33,68.22
2019,7,6,15,370.214,187.23,30.49,74.24
2019,7,6,16,22.5954,26.06,30.1,73.54
2019,7,6,17,2.6467,0.03,25.16,80.05
2019,7,6,18,0.8646,0.57,22.0,98.55
2019,7,6,19,1.8777,3.73,22.2,98.7
2019,7,6,20,0.0,0.0,22.8,98.74
2019,7,6,21,0.0,0.0,22.8,96.9
2019,7,6,22,0.0,0.0,22.55,97.0
2019,7,6,23,0.0,0.0,22.4,97.34
2019,7,7,0,0.0,0.0,22.1,98.2
2019,7,7,1,0.0,0.0,22.1,98.6
2019,7,7,2,0.0,0.0,22.04,98.77
2019,7,7,3,0.0,0.0,22.2,98.81
2019,7,7,4,0.0,0.0,22.14,98.7
2019,7,7,5,0.0,0.0,22.3,98.42
2019,7,7,6,66.9509,46.55,22.34,98.16
2019,7,7,7,268.7856,276.61,23.18,96.91
2019,7,7,8,470.3,524.59,24.3,89.84
2019,7,7,9,581.6646,637.79,24.88,82.72
2019,7,7,10,780.9883,983.63,26.09,74.29
2019,7,7,11,962.8464,1073.53,26.96,71.14
2019,7,7,12,1070.0413,1061.66,28.13,66.3
2019,7,7,13,1038.2172,1069.9,28.8,62.22
2019,7,7,14,866.6501,977.89,29.0,60.32
2019,7,7,15,670.287,697.21,29.35,59.44
2019,7,7,16,454.8944,252.48,29.46,60.21
2019,7,7,17,247.8025,273.54,29.45,61.05
2019,7,7,18,80.8731,91.12,28.97,59.7
2019,7,7,19,5.3084,17.34,27.77,67.43
2019,7,7,20,0.0,0.0,26.81,71.86
2019,7,7,21,0.0,0.0,26.27,75.68
2019,7,7,22,0.0,0.0,25.62,77.92
2019,7,7,23,0.0,0.0,25.1,81.47
2019,7,8,0,0.0,0.0,24.69,83.92
2019,7,8,1,0.0,0.0,24.1,87.79
2019,7,8,2,0.0,0.0,23.8,90.87
2019,7,8,3,0.0,0.0,23.4,93.02
2019,7,8,4,0.0,0.0,23.3,94.41
2019,7,8,5,0.0,0.0,23.32,94.46
2019,7,8,6,56.8203,44.57,23.71,92.91
2019,7,8,7,186.2564,150.21,24.0,91.39
2019,7,8,8,334.8632,330.86,25.12,88.4
2019,7,8,9,409.504,252.83,25.01,88.06
2019,7,8,10,718.2692,854.24,26.24,83.67
2019,7,8,11,773.9398,675.83,26.66,79.0
2019,7,8,12,731.9278,467.3,26.91,78.43
2019,7,8,13,500.5172,585.32,27.34,75.35
2019,7,8,14,349.0629,295.18,26.93,74.94
2019,7,8,15,365.4406,205.44,26.5,80.25
2019,7,8,16,207.0111,239.58,26.2,81.44
2019,7,8,17,160.1656,137.33,26.1,82.91
2019,7,8,18,59.2789,74.45,26.08,82.34
2019,7,8,19,2.3493,5.54,25.86,79.77
2019,7,8,20,0.0,0.0,25.49,80.56
2019,7,8,21,0.0,0.0,25.1,83.25
2019,7,8,22,0.0,0.0,24.71,81.04
2019,7,8,23,0.0,0.0,24.13,83.5
2019,7,9,0,0.0,0.0,23.26,89.28
2019,7,9,1,0.0,0.0,23.12,88.88
2019,7,9,2,0.0,0.0,22.9,89.57
2019,7,9,3,0.0,0.0,22.7,90.53
2019,7,9,4,0.0,0.0,22.6,90.87
2019,7,9,5,0.0,0.0,22.2,92.22
2019,7,9,6,18.4697,13.77,22.24,92.0
2019,7,9,7,78.3166,67.31,22.5,91.58
2019,7,9,8,181.0109,162.85,22.8,90.66
2019,7,9,9,240.3803,138.69,22.9,89.64
2019,7,9,10,220.4469,205.25,23.55,86.54
2019,7,9,11,378.5371,337.84,24.07,82.72
2019,7,9,12,278.5747,227.25,24.3,79.82
2019,7,9,13,239.7587,169.75,24.29,79.93
2019,7,9,14,236.7074,154.08,24.3,80.81
2019,7,9,15,208.842,188.63,24.71,80.69
2019,7,9,16,226.6053,220.35,25.06,77.96
2019,7,9,17,112.5307,100.09,24.78,76.65
2019,7,9,18,48.9191,49.53,24.4,80.74
2019,7,9,19,0.815,1.01,24.05,83.33
2019,7,9,20,0.0,0.0,23.67,84.0
2019,7,9,21,0.0,0.0,23.3,86.67
2019,7,9,22,0.0,0.0,23.1,88.12
2019,7,9,23,0.0,0.0,22.97,88.19
2019,7,10,0,0.0,0.0,22.66,88.95
2019,7,10,1,0.0,0.0,22.23,91.11
2019,7,10,2,0.0,0.0,22.0,91.58
2019,7,10,3,0.0,0.0,21.8,91.62
2019,7,10,4,0.0,0.0,21.5,92.56
2019,7,10,5,0.0,0.0,21.8,92.94
2019,7,10,6,20.9909,21.12,22.0,92.8
2019,7,10,7,136.888,117.26,22.36,93.07
2019,7,10,8,406.6246,316.44,23.71,88.85
2019,7,10,9,590.4692,607.23,24.5,82.95
2019,7,10,10,670.0266,955.7,25.68,74.6
2019,7,10,11,856.7295,280.41,26.06,73.16
2019,7,10,12,960.7333,564.78,27.32,66.69
2019,7,10,13,774.3237,929.4,26.81,68.92
2019,7,10,14,601.7545,376.35,27.14,67.37
2019,7,10,15,600.4247,708.85,27.3,63.97
2019,7,10,16,432.4,554.24,27.72,64.81
2019,7,10,17,264.3521,409.73,25.91,74.76
2019,7,10,18,90.4012,104.55,25.62,72.94
2019,7,10,19,4.5014,17.63,25.1,75.47
2019,7,10,20,0.0,0.0,24.3,77.88
2019,7,10,21,0.0,0.0,23.8,80.46
2019,7,10,22,0.0,0.0,23.08,85.34
2019,7,10,23,0.0,0.0,22.98,87.05
2019,7,11,0,0.0,0.0,22.67,88.65
2019,7,11,1,0.0,0.0,22.36,91.04
2019,7,11,2,0.0,0.0,22.2,91.96
2019,7,11,3,0.0,0.0,21.83,93.01
2019,7,11,4,0.0,0.0,21.9,92.98
2019,7,11,5,0.0,0.0,21.82,93.7
2019,7,11,6,73.0755,79.55,22.29,93.55
2019,7,11,7,264.2158,276.56,23.7,89.7
2019,7,11,8,500.2573,516.16,25.02,83.59
2019,7,11,9,750.7018,706.61,26.71,75.69
2019,7,11,10,918.371,897.89,28.21,64.29
2019,7,11,11,965.777,1032.69,28.78,63.11
2019,7,11,12,938.4424,346.27,29.43,58.83
2019,7,11,13,852.4717,782.21,30.41,54.18
2019,7,11,14,831.2995,484.69,30.09,56.93
2019,7,11,15,646.9605,735.39,31.22,48.15
2019,7,11,16,422.3516,703.17,31.32,50.99
2019,7,11,17,209.4805,336.59,30.76,52.1
2019,7,11,18,131.01,126.58,30.16,58.22
2019,7,11,19,5.9417,16.78,29.02,62.75
2019,7,11,20,0.0,0.0,27.83,72.96
2019,7,11,21,0.0,0.0,27.75,73.89
2019,7,11,22,0.0,0.0,26.44,78.85
2019,7,11,23,0.0,0.0,26.84,77.39
2019,7,12,0,0.0,0.0,25.73,86.41
2019,7,12,1,0.0,0.0,25.73,84.13
2019,7,12,2,0.0,0.0,25.2,85.95
2019,7,12,3,0.0,0.0,24.9,86.31
2019,7,12,4,0.0,0.0,24.57,87.95
2019,7,12,5,0.0,0.0,24.1,91.46
2019,7,12,6,47.1914,39.29,24.6,89.31
2019,7,12,7,101.1493,79.97,25.0,89.4
2019,7,12,8,167.8541,98.96,25.5,87.3
2019,7,12,9,505.4285,275.61,26.17,87.15
2019,7,12,10,487.5161,490.14,27.95,78.04
2019,7,12,11,201.9104,204.12,28.41,74.74
2019,7,12,12,170.6764,149.94,27.2,86.23
2019,7,12,13,241.8932,216.37,26.84,87.57
2019,7,12,14,114.111,95.37,26.41,88.18
2019,7,12,15,152.4402,118.13,25.7,89.86
2019,7,12,16,94.8276,108.53,24.62,83.6
2019,7,12,17,33.6596,25.66,22.99,94.04
2019,7,12,18,35.0564,64.72,21.9,94.56
2019,7,12,19,0.4127,1.23,22.05,95.9
2019,7,12,20,0.0,0.0,22.09,96.33
2019,7,12,21,0.0,0.0,22.13,96.54
2019,7,12,22,0.0,0.0,21.85,96.34
2019,7,12,23,0.0,0.0,21.8,96.6
2019,7,13,0,0.0,0.0,21.8,96.72
2019,7,13,1,0.0,0.0,21.6,96.95
2019,7,13,2,0.0,0.0,21.78,97.1
2019,7,13,3,0.0,0.0,21.7,97.4
2019,7,13,4,0.0,0.0,21.6,97.67
2019,7,13,5,0.0,0.0,21.6,97.79
2019,7,13,6,30.4205,30.96,21.81,97.92
2019,7,13,7,110.0462,113.3,22.2,97.59
2019,7,13,8,306.55,236.13,22.77,96.76
2019,7,13,9,503.0994,403.58,24.13,91.19
2019,7,13,10,708.9969,640.06,25.25,83.88
2019,7,13,11,571.2727,480.35,26.05,79.26
2019,7,13,12,608.5875,603.86,27.01,74.64
2019,7,13,13,815.9378,743.85,27.42,71.73
2019,7,13,14,698.5757,525.25,28.29,68.05
2019,7,13,15,493.6226,377.15,28.53,66.16
2019,7,13,16,402.9751,331.54,28.5,67.48
2019,7,13,17,169.9372,168.71,28.51,64.63
2019,7,13,18,111.4557,111.57,28.4,66.45
2019,7,13,19,16.8319,31.67,27.44,73.81
2019,7,13,20,0.0,0.0,26.3,78.65
2019,7,13,21,0.0,0.0,25.46,84.8
2019,7,13,22,0.0,0.0,24.67,88.7
2019,7,13,23,0.0,0.0,24.1,89.74
2019,7,14,0,0.0,0.0,23.7,92.29
2019,7,14,1,0.0,0.0,23.3,94.58
2019,7,14,2,0.0,0.0,23.61,93.38
2019,7,14,3,0.0,0.0,22.9,94.91
2019,7,14,4,0.0,0.0,22.51,95.91
2019,7,14,5,0.0,0.0,22.5,96.59
2019,7,14,6,57.9343,45.19,22.59,96.9
2019,7,14,7,214.4962,186.91,23.45,96.15
2019,7,14,8,435.4605,425.59,25.19,88.31
2019,7,14,9,698.5966,619.65,26.7,78.75
2019,7,14,10,849.7108,795.17,28.15,74.4
2019,7,14,11,952.6994,923.03,29.57,69.04
2019,7,14,12,971.1966,996.63,30.28,61.35
2019,7,14,13,869.6416,617.75,32.82,56.3
2019,7,14,14,775.849,931.03,31.65,55.76
2019,7,14,15,629.0001,756.47,32.32,55.57
2019,7,14,16,457.4031,521.86,31.64,55.96
2019,7,14,17,250.0002,332.65,31.92,54.33
2019,7,14,18,81.3192,128.06,31.72,55.32
2019,7,14,19,2.2295,5.83,29.68,68.84
2019,7,14,20,0.0,0.0,28.65,73.43
2019,7,14,21,0.0,0.0,27.6,79.3
2019,7,14,22,0.0,0.0,27.18,81.81
2019,7,14,23,0.0,0.0,26.33,84.61
2019,7,15,0,0.0,0.0,26.4,84.4
2019,7,15,1,0.0,0.0,25.75,84.0
2019,7,15,2,0.0,0.0,25.03,83.83
2019,7,15,3,0.0,0.0,24.7,86.37
2019,7,15,4,0.0,0.0,24.38,87.64
2019,7,15,5,0.0,0.0,23.57,93.16
2019,7,15,6,69.8294,62.11,24.3,89.77
2019,7,15,7,240.7252,231.75,25.88,85.06
2019,7,15,8,455.367,458.59,27.07,79.72
2019,7,15,9,686.04,649.69,28.39,70.2
2019,7,15,10,866.2346,828.77,30.57,60.19
2019,7,15,11,956.1742,942.77,30.81,61.65
2019,7,15,12,1017.0427,1004.55,31.28,58.25
2019,7,15,13,914.1573,958.21,32.07,59.96
2019,7,15,14,655.7772,340.31,31.85,58.73
2019,7,15,15,557.9906,634.21,32.2,56.03
2019,7,15,16,405.3644,441.97,32.02,55.83
2019,7,15,17,167.393,135.57,31.4,59.46
2019,7,15,18,83.1687,102.43,31.15,58.04
2019,7,15,19,3.8231,0.11,30.0,62.52
2019,7,15,20,0.0,0.0,29.3,64.26
2019,7,15,21,0.0,0.0,28.33,72.31
2019,7,15,22,0.0,0.0,27.81,75.31
2019,7,15,23,0.0,0.0,27.6,75.69
2019,7,16,0,0.0,0.0,26.7,81.79
2019,7,16,1,0.0,0.0,25.75,89.71
2019,7,16,2,0.0,0.0,25.5,89.38
2019,7,16,3,0.0,0.0,25.35,88.61
2019,7,16,4,0.0,0.0,24.83,88.59
2019,7,16,5,0.0,0.0,24.4,92.05
2019,7,16,6,69.2422,66.93,24.52,92.68
2019,7,16,7,247.2262,245.75,25.7,89.46
2019,7,16,8,462.3782,511.14,26.97,85.04
2019,7,16,9,723.9461,663.62,28.16,77.63
2019,7,16,10,769.556,886.43,29.51,69.4
2019,7,16,11,920.353,944.19,29.8,69.72
2019,7,16,12,943.7301,740.77,30.31,66.89
2019,7,16,13,921.2372,1005.36,31.42,59.33
2019,7,16,14,814.2301,746.74,31.74,61.15
2019,7,16,15,660.3331,702.64,31.59,62.31
2019,7,16,16,390.3326,471.11,31.48,63.14
2019,7,16,17,161.9893,53.05,30.62,66.47
2019,7,16,18,48.6314,92.68,30.75,66.59
2019,7,16,19,5.6277,13.51,29.89,72.48
2019,7,16,20,0.0,0.0,29.07,74.24
2019,7,16,21,0.0,0.0,28.82,76.52
2019,7,16,22,0.0,0.0,28.05,81.18
2019,7,16,23,0.0,0.0,27.4,82.82
2019,7,17,0,0.0,0.0,26.82,86.29
2019,7,17,1,0.0,0.0,26.9,86.48
2019,7,17,2,0.0,0.0,26.79,88.27
2019,7,17,3,0.0,0.0,26.69,89.47
2019,7,17,4,0.0,0.0,26.0,93.95
2019,7,17,5,0.0,0.0,25.9,94.99
2019,7,17,6,23.7052,24.33,25.9,94.29
2019,7,17,7,84.6385,85.36,25.93,93.8
2019,7,17,8,175.6701,168.69,26.65,91.55
2019,7,17,9,275.65,178.51,27.2,90.01
2019,7,17,10,375.6769,325.45,28.14,85.93
2019,7,17,11,469.5399,494.01,29.27,81.78
2019,7,17,12,502.6754,572.47,29.59,79.75
2019,7,17,13,652.4475,571.04,30.01,80.55
2019,7,17,14,704.2779,494.51,29.79,81.84
2019,7,17,15,602.3113,759.4,29.93,81.24
2019,7,17,16,359.4592,393.19,29.15,84.55
2019,7,17,17,206.3086,190.92,28.07,87.09
2019,7,17,18,87.6112,82.23,27.9,87.67
2019,7,17,19,4.3868,12.08,27.75,89.12
2019,7,17,20,0.0,0.0,27.3,91.42
2019,7,17,21,0.0,0.0,27.1,92.89
2019,7,17,22,0.0,0.0,27.0,91.89
2019,7,17,23,0.0,0.0,26.54,91.02
2019,7,18,0,0.0,0.0,26.49,92.13
2019,7,18,1,0.0,0.0,26.2,94.41
2019,7,18,2,0.0,0.0,25.89,94.82
2019,7,18,3,0.0,0.0,25.8,94.11
2019,7,18,4,0.0,0.0,25.7,94.52
2019,7,18,5,0.0,0.0,25.05,96.4
2019,7,18,6,12.6302,14.4,24.86,97.98
2019,7,18,7,89.8334,68.36,24.9,98.29
2019,7,18,8,195.8366,278.63,25.75,97.61
2019,7,18,9,155.4917,127.81,26.38,95.72
2019,7,18,10,161.493,148.52,26.6,95.52
2019,7,18,11,418.1114,487.22,27.43,93.94
2019,7,18,12,414.283,198.23,28.1,90.66
